history,reference_history,method,row_index,date,year,state,monthly_cutoff,quarterly_cutoff,monthly_probability,quarterly_probability,annual_probability,actual_up,monthly_active,quarterly_active,activation_relation,changed_vs_quarter,monthly_correct,quarterly_correct,case,brier_difference
monthly_state_validated,weekly_state_validated,learned_order_extension,2685,2022-02-18,2022,negative_high,2022-01-31,2021-12-31,0.6724651944231906,0.6724651944231906,0.6724651944231906,0,False,False,neither,False,False,False,stable_wrong,0.0
monthly_state_validated,weekly_state_validated,learned_order_extension,2690,2022-02-25,2022,negative_high,2022-01-31,2021-12-31,0.6437502486809024,0.6437502486809024,0.6437502486809024,0,False,False,neither,False,False,False,stable_wrong,0.0
monthly_state_ungated,weekly_state_ungated,learned_order_extension,2680,2022-02-11,2022,negative_high,2022-01-31,2021-12-31,0.6494921120928261,0.6494921120928261,0.6494921120928261,1,False,False,neither,False,True,True,stable_correct,0.0
monthly_state_ungated,weekly_state_ungated,learned_order_extension,2685,2022-02-18,2022,negative_high,2022-01-31,2021-12-31,0.6724651944231906,0.6724651944231906,0.6724651944231906,0,False,False,neither,False,False,False,stable_wrong,0.0
monthly_state_ungated,weekly_state_ungated,learned_order_extension,2690,2022-02-25,2022,negative_high,2022-01-31,2021-12-31,0.6437502486809024,0.6437502486809024,0.6437502486809024,0,False,False,neither,False,False,False,stable_wrong,0.0
monthly_state_validated,weekly_state_validated,learned_order_offset,2680,2022-02-11,2022,negative_high,2022-01-31,2021-12-31,0.6488153221098242,0.6488153221098242,0.6488153221098242,1,False,False,neither,False,True,True,stable_correct,0.0
monthly_state_validated,weekly_state_validated,learned_order_offset,2685,2022-02-18,2022,negative_high,2022-01-31,2021-12-31,0.6727689535803764,0.6727689535803764,0.6727689535803764,0,False,False,neither,False,False,False,stable_wrong,0.0
monthly_state_validated,weekly_state_validated,learned_order_offset,2690,2022-02-25,2022,negative_high,2022-01-31,2021-12-31,0.6438022021854359,0.6438022021854359,0.6438022021854359,0,False,False,neither,False,False,False,stable_wrong,0.0
monthly_state_ungated,weekly_state_ungated,learned_order_offset,2680,2022-02-11,2022,negative_high,2022-01-31,2021-12-31,0.6488153221098242,0.6488153221098242,0.6488153221098242,1,False,False,neither,False,True,True,stable_correct,0.0
monthly_state_ungated,weekly_state_ungated,learned_order_offset,2685,2022-02-18,2022,negative_high,2022-01-31,2021-12-31,0.6727689535803764,0.6727689535803764,0.6727689535803764,0,False,False,neither,False,False,False,stable_wrong,0.0
monthly_state_ungated,weekly_state_ungated,learned_order_offset,2690,2022-02-25,2022,negative_high,2022-01-31,2021-12-31,0.6438022021854359,0.6438022021854359,0.6438022021854359,0,False,False,neither,False,False,False,stable_wrong,0.0
monthly_state_validated,weekly_state_validated,learned_market,2695,2022-03-04,2022,negative_low,2022-02-28,2021-12-31,0.6722216585374395,0.6722216585374395,0.6722216585374395,0,False,False,neither,False,False,False,stable_wrong,0.0
monthly_state_validated,weekly_state_validated,learned_market,2700,2022-03-11,2022,negative_high,2022-02-28,2021-12-31,0.6713872792375223,0.6713872792375223,0.6713872792375223,1,False,False,neither,False,True,True,stable_correct,0.0
monthly_state_validated,weekly_state_validated,learned_market,2705,2022-03-18,2022,negative_high,2022-02-28,2021-12-31,0.6262986646825299,0.6262986646825299,0.6262986646825299,0,False,False,neither,False,False,False,stable_wrong,0.0
monthly_state_validated,weekly_state_validated,learned_market,2710,2022-03-25,2022,negative_high,2022-02-28,2021-12-31,0.6687482634704501,0.6687482634704501,0.6687482634704501,1,False,False,neither,False,True,True,stable_correct,0.0
monthly_state_ungated,weekly_state_ungated,learned_market,2695,2022-03-04,2022,negative_low,2022-02-28,2021-12-31,0.6722216585374395,0.6722216585374395,0.6722216585374395,0,False,False,neither,False,False,False,stable_wrong,0.0
monthly_state_ungated,weekly_state_ungated,learned_market,2700,2022-03-11,2022,negative_high,2022-02-28,2021-12-31,0.6713872792375223,0.6713872792375223,0.6713872792375223,1,False,False,neither,False,True,True,stable_correct,0.0
monthly_state_ungated,weekly_state_ungated,learned_market,2705,2022-03-18,2022,negative_high,2022-02-28,2021-12-31,0.6262986646825299,0.6262986646825299,0.6262986646825299,0,False,False,neither,False,False,False,stable_wrong,0.0
monthly_state_ungated,weekly_state_ungated,learned_market,2710,2022-03-25,2022,negative_high,2022-02-28,2021-12-31,0.6687482634704501,0.6687482634704501,0.6687482634704501,1,False,False,neither,False,True,True,stable_correct,0.0
monthly_state_validated,weekly_state_validated,learned_vol_interaction,2695,2022-03-04,2022,negative_low,2022-02-28,2021-12-31,0.6779393346784746,0.6779393346784746,0.6779393346784746,0,False,False,neither,False,False,False,stable_wrong,0.0
monthly_state_validated,weekly_state_validated,learned_vol_interaction,2700,2022-03-11,2022,negative_high,2022-02-28,2021-12-31,0.6669752844056696,0.6669752844056696,0.6669752844056696,1,False,False,neither,False,True,True,stable_correct,0.0
monthly_state_validated,weekly_state_validated,learned_vol_interaction,2705,2022-03-18,2022,negative_high,2022-02-28,2021-12-31,0.6043313348469551,0.6043313348469551,0.6043313348469551,0,False,False,neither,False,False,False,stable_wrong,0.0
monthly_state_validated,weekly_state_validated,learned_vol_interaction,2710,2022-03-25,2022,negative_high,2022-02-28,2021-12-31,0.6634389290620103,0.6634389290620103,0.6634389290620103,1,False,False,neither,False,True,True,stable_correct,0.0
monthly_state_ungated,weekly_state_ungated,learned_vol_interaction,2695,2022-03-04,2022,negative_low,2022-02-28,2021-12-31,0.6779393346784746,0.6779393346784746,0.6779393346784746,0,False,False,neither,False,False,False,stable_wrong,0.0
monthly_state_ungated,weekly_state_ungated,learned_vol_interaction,2700,2022-03-11,2022,negative_high,2022-02-28,2021-12-31,0.6669752844056696,0.6669752844056696,0.6669752844056696,1,False,False,neither,False,True,True,stable_correct,0.0
monthly_state_ungated,weekly_state_ungated,learned_vol_interaction,2705,2022-03-18,2022,negative_high,2022-02-28,2021-12-31,0.6043313348469551,0.6043313348469551,0.6043313348469551,0,False,False,neither,False,False,False,stable_wrong,0.0
monthly_state_ungated,weekly_state_ungated,learned_vol_interaction,2710,2022-03-25,2022,negative_high,2022-02-28,2021-12-31,0.6634389290620103,0.6634389290620103,0.6634389290620103,1,False,False,neither,False,True,True,stable_correct,0.0
monthly_state_validated,weekly_state_validated,learned_order_extension,2695,2022-03-04,2022,negative_low,2022-02-28,2021-12-31,0.6663854090620657,0.6663854090620657,0.6663854090620657,0,False,False,neither,False,False,False,stable_wrong,0.0
monthly_state_validated,weekly_state_validated,learned_order_extension,2700,2022-03-11,2022,negative_high,2022-02-28,2021-12-31,0.6623648619693736,0.6623648619693736,0.6623648619693736,1,False,False,neither,False,True,True,stable_correct,0.0
monthly_state_validated,weekly_state_validated,learned_order_extension,2705,2022-03-18,2022,negative_high,2022-02-28,2021-12-31,0.6060717034066199,0.6060717034066199,0.6060717034066199,0,False,False,neither,False,False,False,stable_wrong,0.0
monthly_state_validated,weekly_state_validated,learned_order_extension,2710,2022-03-25,2022,negative_high,2022-02-28,2021-12-31,0.6632134456408768,0.6632134456408768,0.6632134456408768,1,False,False,neither,False,True,True,stable_correct,0.0
monthly_state_ungated,weekly_state_ungated,learned_order_extension,2695,2022-03-04,2022,negative_low,2022-02-28,2021-12-31,0.6663854090620657,0.6663854090620657,0.6663854090620657,0,False,False,neither,False,False,False,stable_wrong,0.0
monthly_state_ungated,weekly_state_ungated,learned_order_extension,2700,2022-03-11,2022,negative_high,2022-02-28,2021-12-31,0.6623648619693736,0.6623648619693736,0.6623648619693736,1,False,False,neither,False,True,True,stable_correct,0.0
monthly_state_ungated,weekly_state_ungated,learned_order_extension,2705,2022-03-18,2022,negative_high,2022-02-28,2021-12-31,0.6060717034066199,0.6060717034066199,0.6060717034066199,0,False,False,neither,False,False,False,stable_wrong,0.0
monthly_state_ungated,weekly_state_ungated,learned_order_extension,2710,2022-03-25,2022,negative_high,2022-02-28,2021-12-31,0.6632134456408768,0.6632134456408768,0.6632134456408768,1,False,False,neither,False,True,True,stable_correct,0.0
monthly_state_validated,weekly_state_validated,learned_order_offset,2695,2022-03-04,2022,negative_low,2022-02-28,2021-12-31,0.6660331779412845,0.6660331779412845,0.6660331779412845,0,False,False,neither,False,False,False,stable_wrong,0.0
monthly_state_validated,weekly_state_validated,learned_order_offset,2700,2022-03-11,2022,negative_high,2022-02-28,2021-12-31,0.6620221380388758,0.6620221380388758,0.6620221380388758,1,False,False,neither,False,True,True,stable_correct,0.0
monthly_state_validated,weekly_state_validated,learned_order_offset,2705,2022-03-18,2022,negative_high,2022-02-28,2021-12-31,0.606004881946137,0.606004881946137,0.606004881946137,0,False,False,neither,False,False,False,stable_wrong,0.0
monthly_state_validated,weekly_state_validated,learned_order_offset,2710,2022-03-25,2022,negative_high,2022-02-28,2021-12-31,0.6630362959233221,0.6630362959233221,0.6630362959233221,1,False,False,neither,False,True,True,stable_correct,0.0
monthly_state_ungated,weekly_state_ungated,learned_order_offset,2695,2022-03-04,2022,negative_low,2022-02-28,2021-12-31,0.6660331779412845,0.6660331779412845,0.6660331779412845,0,False,False,neither,False,False,False,stable_wrong,0.0
monthly_state_ungated,weekly_state_ungated,learned_order_offset,2700,2022-03-11,2022,negative_high,2022-02-28,2021-12-31,0.6620221380388758,0.6620221380388758,0.6620221380388758,1,False,False,neither,False,True,True,stable_correct,0.0
monthly_state_ungated,weekly_state_ungated,learned_order_offset,2705,2022-03-18,2022,negative_high,2022-02-28,2021-12-31,0.606004881946137,0.606004881946137,0.606004881946137,0,False,False,neither,False,False,False,stable_wrong,0.0
monthly_state_ungated,weekly_state_ungated,learned_order_offset,2710,2022-03-25,2022,negative_high,2022-02-28,2021-12-31,0.6630362959233221,0.6630362959233221,0.6630362959233221,1,False,False,neither,False,True,True,stable_correct,0.0
monthly_state_validated,weekly_state_validated,learned_market,2715,2022-04-01,2022,negative_high,2022-03-31,2022-03-31,0.6740430153193561,0.6740430153193561,0.6740430153193561,0,False,False,neither,False,False,False,stable_wrong,0.0
monthly_state_validated,weekly_state_validated,learned_market,2718,2022-04-08,2022,negative_high,2022-03-31,2022-03-31,0.6262513273752952,0.6262513273752952,0.6262513273752952,0,False,False,neither,False,False,False,stable_wrong,0.0
monthly_state_validated,weekly_state_validated,learned_market,2723,2022-04-15,2022,negative_high,2022-03-31,2022-03-31,0.6828691346407849,0.6828691346407849,0.6828691346407849,0,False,False,neither,False,False,False,stable_wrong,0.0
monthly_state_validated,weekly_state_validated,learned_market,2728,2022-04-22,2022,negative_high,2022-03-31,2022-03-31,0.6318222291752661,0.6318222291752661,0.6318222291752661,1,False,False,neither,False,True,True,stable_correct,0.0
monthly_state_validated,weekly_state_validated,learned_market,2733,2022-04-29,2022,negative_high,2022-03-31,2022-03-31,0.5023319608025917,0.5023319608025917,0.5023319608025917,0,False,False,neither,False,False,False,stable_wrong,0.0
monthly_state_ungated,weekly_state_ungated,learned_market,2715,2022-04-01,2022,negative_high,2022-03-31,2022-03-31,0.6740430153193561,0.6740430153193561,0.6740430153193561,0,False,False,neither,False,False,False,stable_wrong,0.0
monthly_state_ungated,weekly_state_ungated,learned_market,2718,2022-04-08,2022,negative_high,2022-03-31,2022-03-31,0.6262513273752952,0.6262513273752952,0.6262513273752952,0,False,False,neither,False,False,False,stable_wrong,0.0
monthly_state_ungated,weekly_state_ungated,learned_market,2723,2022-04-15,2022,negative_high,2022-03-31,2022-03-31,0.6828691346407849,0.6828691346407849,0.6828691346407849,0,False,False,neither,False,False,False,stable_wrong,0.0
monthly_state_ungated,weekly_state_ungated,learned_market,2728,2022-04-22,2022,negative_high,2022-03-31,2022-03-31,0.6318222291752661,0.6318222291752661,0.6318222291752661,1,False,False,neither,False,True,True,stable_correct,0.0
monthly_state_ungated,weekly_state_ungated,learned_market,2733,2022-04-29,2022,negative_high,2022-03-31,2022-03-31,0.5023319608025917,0.5023319608025917,0.5023319608025917,0,False,False,neither,False,False,False,stable_wrong,0.0
monthly_state_validated,weekly_state_validated,learned_vol_interaction,2715,2022-04-01,2022,negative_high,2022-03-31,2022-03-31,0.6587294181439721,0.6587294181439721,0.6587294181439721,0,False,False,neither,False,False,False,stable_wrong,0.0
monthly_state_validated,weekly_state_validated,learned_vol_interaction,2718,2022-04-08,2022,negative_high,2022-03-31,2022-03-31,0.616997497306182,0.616997497306182,0.616997497306182,0,False,False,neither,False,False,False,stable_wrong,0.0
monthly_state_validated,weekly_state_validated,learned_vol_interaction,2723,2022-04-15,2022,negative_high,2022-03-31,2022-03-31,0.6818312948333229,0.6818312948333229,0.6818312948333229,0,False,False,neither,False,False,False,stable_wrong,0.0
monthly_state_validated,weekly_state_validated,learned_vol_interaction,2728,2022-04-22,2022,negative_high,2022-03-31,2022-03-31,0.6362220936613167,0.6362220936613167,0.6362220936613167,1,False,False,neither,False,True,True,stable_correct,0.0
monthly_state_validated,weekly_state_validated,learned_vol_interaction,2733,2022-04-29,2022,negative_high,2022-03-31,2022-03-31,0.5121820307195798,0.5121820307195798,0.5121820307195798,0,False,False,neither,False,False,False,stable_wrong,0.0
monthly_state_ungated,weekly_state_ungated,learned_vol_interaction,2715,2022-04-01,2022,negative_high,2022-03-31,2022-03-31,0.6587294181439721,0.6587294181439721,0.6587294181439721,0,False,False,neither,False,False,False,stable_wrong,0.0
monthly_state_ungated,weekly_state_ungated,learned_vol_interaction,2718,2022-04-08,2022,negative_high,2022-03-31,2022-03-31,0.616997497306182,0.616997497306182,0.616997497306182,0,False,False,neither,False,False,False,stable_wrong,0.0
monthly_state_ungated,weekly_state_ungated,learned_vol_interaction,2723,2022-04-15,2022,negative_high,2022-03-31,2022-03-31,0.6818312948333229,0.6818312948333229,0.6818312948333229,0,False,False,neither,False,False,False,stable_wrong,0.0
monthly_state_ungated,weekly_state_ungated,learned_vol_interaction,2728,2022-04-22,2022,negative_high,2022-03-31,2022-03-31,0.6362220936613167,0.6362220936613167,0.6362220936613167,1,False,False,neither,False,True,True,stable_correct,0.0
monthly_state_ungated,weekly_state_ungated,learned_vol_interaction,2733,2022-04-29,2022,negative_high,2022-03-31,2022-03-31,0.5121820307195798,0.5121820307195798,0.5121820307195798,0,False,False,neither,False,False,False,stable_wrong,0.0
monthly_state_validated,weekly_state_validated,learned_order_extension,2715,2022-04-01,2022,negative_high,2022-03-31,2022-03-31,0.6562364019879152,0.6562364019879152,0.6562364019879152,0,False,False,neither,False,False,False,stable_wrong,0.0
monthly_state_validated,weekly_state_validated,learned_order_extension,2718,2022-04-08,2022,negative_high,2022-03-31,2022-03-31,0.6074043250049674,0.6074043250049674,0.6074043250049674,0,False,False,neither,False,False,False,stable_wrong,0.0
monthly_state_validated,weekly_state_validated,learned_order_extension,2723,2022-04-15,2022,negative_high,2022-03-31,2022-03-31,0.680372047662618,0.680372047662618,0.680372047662618,0,False,False,neither,False,False,False,stable_wrong,0.0
monthly_state_validated,weekly_state_validated,learned_order_extension,2728,2022-04-22,2022,negative_high,2022-03-31,2022-03-31,0.6359842576347555,0.6359842576347555,0.6359842576347555,1,False,False,neither,False,True,True,stable_correct,0.0
